time,open,high,low,close,tick_volume,spread,real_volume
2025-06-18 08:00:00,144.951,145.048,144.93,145.035,855,9,0
2025-06-18 08:15:00,145.037,145.115,145.034,145.072,882,9,0
2025-06-18 08:30:00,145.074,145.126,145.052,145.052,760,9,0
2025-06-18 08:45:00,145.052,145.064,144.96,144.962,805,9,0
2025-06-18 09:00:00,144.961,145.023,144.954,144.983,771,9,0
2025-06-18 09:15:00,144.981,144.999,144.939,144.955,642,9,0
2025-06-18 09:30:00,144.954,144.973,144.894,144.931,723,9,0
2025-06-18 09:45:00,144.931,144.975,144.895,144.928,840,9,0
2025-06-18 10:00:00,144.928,144.953,144.866,144.921,773,9,0
2025-06-18 10:15:00,144.921,144.953,144.862,144.864,670,9,0
2025-06-18 10:30:00,144.865,144.9,144.797,144.814,690,9,0
2025-06-18 10:45:00,144.814,144.852,144.803,144.821,553,9,0
2025-06-18 11:00:00,144.819,144.863,144.808,144.837,562,9,0
2025-06-18 11:15:00,144.837,144.885,144.815,144.86,588,9,0
2025-06-18 11:30:00,144.861,144.92,144.847,144.913,640,9,0
2025-06-18 11:45:00,144.913,144.927,144.826,144.844,615,9,0
2025-06-18 12:00:00,144.842,144.852,144.788,144.822,686,9,0
2025-06-18 12:15:00,144.821,144.83,144.764,144.795,673,9,0
2025-06-18 12:30:00,144.796,144.894,144.736,144.894,956,9,0
2025-06-18 12:45:00,144.893,144.961,144.812,144.886,1034,9,0
2025-06-18 13:00:00,144.888,144.918,144.8,144.817,1036,9,0
2025-06-18 13:15:00,144.819,144.888,144.783,144.807,960,9,0
2025-06-18 13:30:00,144.808,144.872,144.771,144.79,1181,9,0
2025-06-18 13:45:00,144.792,144.882,144.711,144.863,1110,9,0
2025-06-18 14:00:00,144.863,144.892,144.674,144.77,1867,9,0
2025-06-18 14:15:00,144.767,144.962,144.765,144.905,1617,9,0
2025-06-18 14:30:00,144.906,144.929,144.788,144.797,1311,9,0
2025-06-18 14:45:00,144.795,144.809,144.699,144.801,1536,9,0
2025-06-18 15:00:00,144.797,144.812,144.628,144.654,1069,9,0
2025-06-18 15:15:00,144.656,144.693,144.586,144.597,907,9,0
2025-06-18 15:30:00,144.598,144.645,144.547,144.589,867,9,0
2025-06-18 15:45:00,144.589,144.616,144.566,144.579,760,9,0
2025-06-18 16:00:00,144.577,144.585,144.523,144.56,693,9,0
2025-06-18 16:15:00,144.561,144.604,144.557,144.589,720,9,0
2025-06-18 16:30:00,144.589,144.629,144.575,144.624,673,9,0
2025-06-18 16:45:00,144.625,144.685,144.624,144.678,523,9,0
2025-06-18 17:00:00,144.676,144.707,144.642,144.703,535,9,0
2025-06-18 17:15:00,144.704,144.725,144.676,144.698,437,9,0
2025-06-18 17:30:00,144.7,144.821,144.7,144.797,633,9,0
2025-06-18 17:45:00,144.799,144.809,144.731,144.761,568,9,0
2025-06-18 18:00:00,144.764,144.788,144.326,144.561,4433,9,0
2025-06-18 18:15:00,144.562,144.666,144.526,144.596,3021,9,0
2025-06-18 18:30:00,144.593,144.825,144.542,144.806,3693,9,0
2025-06-18 18:45:00,144.809,145.084,144.799,145.042,2825,9,0
2025-06-18 19:00:00,145.041,145.205,145.029,145.036,3198,9,0
2025-06-18 19:15:00,145.033,145.223,144.994,145.14,2192,9,0
2025-06-18 19:30:00,145.142,145.207,145.058,145.16,1655,9,0
2025-06-18 19:45:00,145.158,145.211,145.097,145.121,1397,9,0
2025-06-18 20:00:00,145.118,145.176,145.115,145.134,510,9,0
2025-06-18 20:15:00,145.133,145.15,145.059,145.105,345,9,0
2025-06-18 20:30:00,145.106,145.134,145.071,145.104,293,9,0
2025-06-18 20:45:00,145.109,145.121,144.916,144.937,288,9,0
2025-06-18 21:00:00,144.934,144.934,144.844,144.879,99,278,0
2025-06-18 21:15:00,144.877,145.033,144.81,145.023,201,38,0
2025-06-18 21:30:00,145.024,145.075,144.93,145.075,247,38,0
2025-06-18 21:45:00,145.073,145.093,145.05,145.079,140,38,0
2025-06-18 22:00:00,145.09,145.143,144.97,145.007,380,9,0
2025-06-18 22:15:00,145.007,145.007,144.889,144.932,472,9,0
2025-06-18 22:30:00,144.932,144.966,144.914,144.914,330,9,0
2025-06-18 22:45:00,144.896,145.061,144.896,144.991,389,9,0
2025-06-18 23:00:00,144.989,145.055,144.967,144.981,630,9,0
2025-06-18 23:15:00,144.981,145.08,144.978,145.042,623,9,0
2025-06-18 23:30:00,145.042,145.045,144.932,144.957,735,9,0
2025-06-18 23:45:00,144.956,145.003,144.924,144.951,870,9,0
2025-06-19 00:00:00,144.954,144.973,144.833,144.875,1269,9,0
2025-06-19 00:15:00,144.875,144.904,144.838,144.875,883,9,0
2025-06-19 00:30:00,144.875,144.935,144.853,144.935,865,9,0
2025-06-19 00:45:00,144.935,144.979,144.858,144.881,1031,9,0
2025-06-19 01:00:00,144.88,145.036,144.734,144.926,2659,9,0
2025-06-19 01:15:00,144.923,144.991,144.872,144.975,1089,9,0
2025-06-19 01:30:00,144.978,145.035,144.938,144.961,883,9,0
2025-06-19 01:45:00,144.962,145.155,144.959,145.143,1020,9,0
2025-06-19 02:00:00,145.146,145.172,145.059,145.079,963,9,0
2025-06-19 02:15:00,145.079,145.162,145.072,145.161,785,9,0
2025-06-19 02:30:00,145.158,145.178,145.135,145.16,650,9,0
2025-06-19 02:45:00,145.16,145.211,145.16,145.175,552,9,0
2025-06-19 03:00:00,145.174,145.217,145.161,145.162,617,9,0
2025-06-19 03:15:00,145.161,145.181,145.108,145.112,535,9,0
2025-06-19 03:30:00,145.109,145.109,145.055,145.088,493,9,0
2025-06-19 03:45:00,145.09,145.107,145.033,145.07,535,9,0
2025-06-19 04:00:00,145.071,145.086,145.02,145.043,520,9,0
2025-06-19 04:15:00,145.043,145.059,145.02,145.034,373,9,0
2025-06-19 04:30:00,145.034,145.106,145.031,145.08,422,9,0
2025-06-19 04:45:00,145.08,145.082,145.025,145.035,448,9,0
2025-06-19 05:00:00,145.037,145.108,145.026,145.099,554,9,0
2025-06-19 05:15:00,145.096,145.158,145.091,145.131,529,9,0
2025-06-19 05:30:00,145.131,145.169,145.109,145.154,619,9,0
2025-06-19 05:45:00,145.152,145.262,145.082,145.11,977,9,0
2025-06-19 06:00:00,145.111,145.256,145.111,145.195,1042,9,0
2025-06-19 06:15:00,145.197,145.262,145.173,145.252,986,9,0
2025-06-19 06:30:00,145.254,145.354,145.23,145.247,1048,9,0
2025-06-19 06:45:00,145.247,145.277,145.221,145.257,957,9,0
2025-06-19 07:00:00,145.259,145.351,145.24,145.329,1006,9,0
2025-06-19 07:15:00,145.327,145.349,145.265,145.321,944,9,0
2025-06-19 07:30:00,145.32,145.372,145.253,145.338,1187,9,0
2025-06-19 07:45:00,145.338,145.401,145.28,145.382,1174,9,0
2025-06-19 08:00:00,145.385,145.407,145.29,145.333,1328,9,0
2025-06-19 08:15:00,145.332,145.349,145.279,145.301,907,9,0
2025-06-19 08:30:00,145.304,145.363,145.302,145.339,758,9,0
2025-06-19 08:45:00,145.339,145.357,145.247,145.281,836,9,0
2025-06-19 09:00:00,145.28,145.351,145.246,145.316,702,9,0
2025-06-19 09:15:00,145.313,145.383,145.313,145.345,636,9,0
2025-06-19 09:30:00,145.343,145.381,145.336,145.367,611,9,0
2025-06-19 09:45:00,145.365,145.471,145.363,145.434,678,9,0
2025-06-19 10:00:00,145.436,145.531,145.417,145.428,803,9,0
2025-06-19 10:15:00,145.427,145.453,145.403,145.433,650,9,0
2025-06-19 10:30:00,145.435,145.601,145.435,145.59,875,9,0
2025-06-19 10:45:00,145.59,145.753,145.589,145.701,1032,9,0
2025-06-19 11:00:00,145.703,145.766,145.684,145.684,848,9,0
2025-06-19 11:15:00,145.682,145.706,145.597,145.629,861,9,0
2025-06-19 11:30:00,145.631,145.703,145.583,145.641,686,9,0
2025-06-19 11:45:00,145.64,145.728,145.632,145.667,717,9,0
2025-06-19 12:00:00,145.668,145.708,145.595,145.684,915,9,0
2025-06-19 12:15:00,145.685,145.704,145.631,145.658,740,9,0
2025-06-19 12:30:00,145.658,145.682,145.564,145.588,796,9,0
2025-06-19 12:45:00,145.588,145.599,145.503,145.539,759,9,0
2025-06-19 13:00:00,145.541,145.572,145.446,145.466,748,9,0
2025-06-19 13:15:00,145.467,145.475,145.413,145.459,659,9,0
2025-06-19 13:30:00,145.46,145.529,145.405,145.463,848,9,0
2025-06-19 13:45:00,145.462,145.462,145.347,145.42,942,9,0
2025-06-19 14:00:00,145.419,145.487,145.396,145.464,848,9,0
2025-06-19 14:15:00,145.464,145.603,145.401,145.6,879,9,0
2025-06-19 14:30:00,145.603,145.632,145.583,145.588,760,9,0
2025-06-19 14:45:00,145.589,145.711,145.587,145.703,970,9,0
2025-06-19 15:00:00,145.704,145.734,145.662,145.675,885,9,0
2025-06-19 15:15:00,145.675,145.757,145.639,145.74,499,9,0
2025-06-19 15:30:00,145.739,145.745,145.627,145.656,566,9,0
2025-06-19 15:45:00,145.656,145.666,145.605,145.637,689,9,0
2025-06-19 16:00:00,145.635,145.696,145.622,145.665,513,9,0
2025-06-19 16:15:00,145.665,145.702,145.657,145.672,526,9,0
2025-06-19 16:30:00,145.673,145.729,145.671,145.689,344,9,0
2025-06-19 16:45:00,145.69,145.726,145.674,145.709,353,9,0
2025-06-19 17:00:00,145.711,145.726,145.612,145.619,305,9,0
2025-06-19 17:15:00,145.62,145.651,145.613,145.624,206,9,0
2025-06-19 17:30:00,145.624,145.662,145.577,145.589,530,9,0
2025-06-19 17:45:00,145.589,145.589,145.471,145.503,520,9,0
2025-06-19 18:00:00,145.502,145.534,145.482,145.498,439,9,0
2025-06-19 18:15:00,145.498,145.521,145.45,145.456,300,9,0
2025-06-19 18:30:00,145.455,145.497,145.413,145.486,249,9,0
2025-06-19 18:45:00,145.487,145.5,145.475,145.486,207,9,0
2025-06-19 19:00:00,145.485,145.487,145.421,145.444,278,9,0
2025-06-19 19:15:00,145.443,145.444,145.372,145.385,289,9,0
2025-06-19 19:30:00,145.385,145.395,145.341,145.374,321,9,0
2025-06-19 19:45:00,145.375,145.434,145.356,145.434,355,9,0
2025-06-19 20:00:00,145.414,145.475,145.4,145.471,225,9,0
2025-06-19 20:15:00,145.471,145.478,145.402,145.418,146,9,0
2025-06-19 20:30:00,145.418,145.464,145.417,145.449,202,9,0
2025-06-19 20:45:00,145.445,145.448,145.422,145.443,238,9,0
2025-06-19 21:00:00,145.439,145.455,145.323,145.424,120,38,0
2025-06-19 21:15:00,145.403,145.467,145.251,145.382,352,38,0
2025-06-19 21:30:00,145.393,145.412,145.351,145.384,210,38,0
2025-06-19 21:45:00,145.384,145.429,145.344,145.416,302,38,0
2025-06-19 22:00:00,145.457,145.538,145.416,145.492,397,9,0
2025-06-19 22:15:00,145.492,145.548,145.465,145.474,443,9,0
2025-06-19 22:30:00,145.475,145.541,145.473,145.496,456,9,0
2025-06-19 22:45:00,145.503,145.538,145.468,145.478,533,9,0
2025-06-19 23:00:00,145.484,145.504,145.42,145.43,609,9,0
2025-06-19 23:15:00,145.43,145.435,145.25,145.295,649,9,0
2025-06-19 23:30:00,145.295,145.347,145.25,145.257,737,9,0
2025-06-19 23:45:00,145.258,145.295,145.192,145.23,893,9,0
2025-06-20 00:00:00,145.227,145.282,145.119,145.205,1178,9,0
2025-06-20 00:15:00,145.205,145.312,145.186,145.263,965,9,0
2025-06-20 00:30:00,145.263,145.272,145.189,145.202,822,9,0
2025-06-20 00:45:00,145.202,145.268,145.135,145.249,1443,9,0
2025-06-20 01:00:00,145.251,145.337,145.214,145.251,1173,9,0
2025-06-20 01:15:00,145.249,145.294,145.214,145.281,940,9,0
2025-06-20 01:30:00,145.282,145.356,145.245,145.289,746,9,0
2025-06-20 01:45:00,145.286,145.335,145.264,145.332,812,9,0
2025-06-20 02:00:00,145.334,145.362,145.293,145.336,754,9,0
2025-06-20 02:15:00,145.337,145.359,145.26,145.266,551,9,0
2025-06-20 02:30:00,145.264,145.289,145.226,145.234,640,9,0
2025-06-20 02:45:00,145.234,145.283,145.228,145.245,506,9,0
2025-06-20 03:00:00,145.243,145.26,145.202,145.21,591,9,0
2025-06-20 03:15:00,145.212,145.26,145.187,145.259,568,9,0
2025-06-20 03:30:00,145.259,145.3,145.228,145.274,540,9,0
2025-06-20 03:45:00,145.275,145.313,145.234,145.274,619,9,0
2025-06-20 04:00:00,145.274,145.301,145.242,145.254,505,9,0
2025-06-20 04:15:00,145.255,145.321,145.239,145.321,579,9,0
2025-06-20 04:30:00,145.321,145.393,145.314,145.354,543,9,0
2025-06-20 04:45:00,145.354,145.395,145.339,145.347,453,9,0
2025-06-20 05:00:00,145.347,145.37,145.303,145.353,539,9,0
2025-06-20 05:15:00,145.353,145.457,145.351,145.448,553,9,0
2025-06-20 05:30:00,145.452,145.476,145.426,145.43,672,9,0
2025-06-20 05:45:00,145.43,145.484,145.4,145.439,851,9,0
2025-06-20 06:00:00,145.44,145.473,145.33,145.338,901,9,0
2025-06-20 06:15:00,145.338,145.411,145.275,145.395,818,9,0
2025-06-20 06:30:00,145.395,145.418,145.342,145.371,808,9,0
2025-06-20 06:45:00,145.372,145.39,145.325,145.379,715,9,0
2025-06-20 07:00:00,145.378,145.385,145.332,145.34,599,9,0
2025-06-20 07:15:00,145.342,145.384,145.286,145.304,670,9,0
2025-06-20 07:30:00,145.304,145.404,145.291,145.398,691,9,0
2025-06-20 07:45:00,145.398,145.434,145.381,145.407,600,9,0
2025-06-20 08:00:00,145.405,145.412,145.334,145.356,762,9,0
2025-06-20 08:15:00,145.355,145.394,145.325,145.357,670,9,0
2025-06-20 08:30:00,145.359,145.388,145.33,145.335,721,9,0
2025-06-20 08:45:00,145.333,145.353,145.259,145.324,618,9,0
2025-06-20 09:00:00,145.326,145.341,145.278,145.307,579,9,0
2025-06-20 09:15:00,145.307,145.33,145.277,145.284,513,9,0
2025-06-20 09:30:00,145.283,145.301,145.247,145.297,495,9,0
2025-06-20 09:45:00,145.297,145.354,145.279,145.332,445,9,0
2025-06-20 10:00:00,145.332,145.356,145.29,145.317,445,9,0
2025-06-20 10:15:00,145.317,145.363,145.304,145.362,456,9,0
2025-06-20 10:30:00,145.362,145.414,145.352,145.382,472,9,0
2025-06-20 10:45:00,145.382,145.445,145.377,145.435,443,9,0
2025-06-20 11:00:00,145.436,145.481,145.41,145.478,498,9,0
2025-06-20 11:15:00,145.479,145.525,145.453,145.519,438,9,0
2025-06-20 11:30:00,145.518,145.608,145.516,145.602,743,9,0
2025-06-20 11:45:00,145.604,145.61,145.516,145.586,1183,9,0
2025-06-20 12:00:00,145.588,145.654,145.544,145.634,817,9,0
2025-06-20 12:15:00,145.632,145.667,145.608,145.647,623,9,0
2025-06-20 12:30:00,145.645,145.712,145.446,145.527,2709,9,0
2025-06-20 12:45:00,145.528,145.634,145.528,145.586,1224,9,0
2025-06-20 13:00:00,145.585,145.622,145.555,145.592,892,9,0
2025-06-20 13:15:00,145.594,145.728,145.591,145.648,809,9,0
2025-06-20 13:30:00,145.65,145.819,145.634,145.777,1398,9,0
2025-06-20 13:45:00,145.778,145.794,145.705,145.739,1028,9,0
2025-06-20 14:00:00,145.741,145.865,145.731,145.842,939,9,0
2025-06-20 14:15:00,145.84,145.905,145.799,145.837,961,9,0
2025-06-20 14:30:00,145.837,145.888,145.801,145.828,924,9,0
2025-06-20 14:45:00,145.826,145.941,145.818,145.91,1498,9,0
2025-06-20 15:00:00,145.91,145.942,145.789,145.849,1391,9,0
2025-06-20 15:15:00,145.849,145.851,145.782,145.847,789,9,0
2025-06-20 15:30:00,145.849,145.904,145.827,145.888,853,9,0
2025-06-20 15:45:00,145.887,145.952,145.885,145.923,573,9,0
2025-06-20 16:00:00,145.925,145.944,145.886,145.895,635,9,0
2025-06-20 16:15:00,145.895,145.925,145.84,145.855,570,9,0
2025-06-20 16:30:00,145.856,145.86,145.796,145.8,550,9,0
